date,client_id,well_id,well_name,forecast,actual
9/30/2021,1009,44685,Hale 1524,2061.1220,3648.0600
9/30/2021,1009,44686,Slaughter -C- 1,1388.7390,1622.3600
9/30/2021,1009,44687,Butchee 21 6,2297.1095,2756.5400
9/30/2021,1009,44688,Foster 41 1,2135.3958,2937.3900
9/30/2021,1009,44690,Beckham 1,2136.1010,3266.2700
9/30/2021,1009,44691,Hale 1441,2827.6390,5681.3800
9/30/2021,1009,44692,Deatherage 18 1,1708.1313,1447.3700
9/30/2021,1009,44693,Slaughter 87A 2,2257.4892,3716.4600
9/30/2021,1009,44694,Stevie Ray E Unit 1WA,15.2367,2900.1400
9/30/2021,1009,44695,Abraxas 30 3,1450.7380,2103.7100
9/30/2021,1009,44696,Oneil 4 3,2609.1892,2942.7500
9/30/2021,1009,44697,Butchee 21 1,2209.5410,2304.0700
9/30/2021,1009,44698,Slaughter 87B 1,2247.0510,2888.9700
9/30/2021,1009,44699,Deatherage 23 1,2741.2595,3033.2600
9/30/2021,1009,44700,Lucy 1,1275.7965,2018.4600
9/30/2021,1009,44701,Slaughter 75A 1,2997.7630,3296.0100
9/30/2021,1009,44702,Middleton 2,1845.2455,2858.7300
9/30/2021,1009,44703,Richards 44 3,1902.6313,2695.6100
9/30/2021,1009,44704,Davis 42 3,193.9220,9.5600
9/30/2021,1009,44705,Cook 22 8,2376.9093,3317.7900
9/30/2021,1009,44706,Nichols 24 1,759.1950,1872.3000
9/30/2021,1009,44707,Richards 44 4,2145.7852,3247.6800
9/30/2021,1009,44708,Slaughter 533,2306.3920,10981.5600
9/30/2021,1009,44709,Abraxas 27 1,3392.9642,9141.1500
9/30/2021,1009,44710,Abraxas 27 5,3233.7103,2622.1300
9/30/2021,1009,44711,Slaughter -B- 4,1214.6555,2146.2200
9/30/2021,1009,44712,Abraxas 27 4,3175.4552,12348.3900
9/30/2021,1009,44713,Abraxas 28C 1,3084.0907,14528.8400
9/30/2021,1009,44714,Abraxas 32 12,3056.0212,3949.1000
9/30/2021,1009,44715,Elma L Slaughter G 1,3077.0467,3492.9800
9/30/2021,1009,44716,Elma L Slaughter 1,2250.2478,2363.3000
9/30/2021,1009,44717,Titos 31-42 2WA,14422.6408,19512.0300
9/30/2021,1009,44718,Hale 1521,2601.7230,4109.5900
9/30/2021,1009,44719,Slaughter 514,2505.0785,3836.6200
9/30/2021,1009,44720,Williams 6 1,1908.5620,2355.3900
9/30/2021,1009,44721,Baldwin 7 2,2679.4443,3836.2600
9/30/2021,1009,44722,Lady Bird 22-14 1WB,15140.3212,18217.0700
9/30/2021,1009,44723,Slaughter 29B 1,2671.7540,3725.0600
9/30/2021,1009,44724,Butchee 21 2,1906.1780,3502.6800
9/30/2021,1009,44725,Abraxas 27A 3,1888.6355,725.2100
9/30/2021,1009,44728,Abraxas 32B 10,2800.7190,3180.6000
9/30/2021,1009,44729,Thirsty Goat E Unit 1LS,10576.6472,35426.8900
9/30/2021,1009,44730,Thomas A 1533,514.0978,58.9700
9/30/2021,1009,44731,Abraxas 31B 1,2514.4768,3160.3500
9/30/2021,1009,44732,Slaughter B-3 1,2736.8080,2496.5000
9/30/2021,1009,44734,Garner 7 1,3143.9615,4132.0600
9/30/2021,1009,44735,Cook 21 3,1916.9293,1791.7800
9/30/2021,1009,44736,Baldwin 7 1,2710.2282,3289.5800
9/30/2021,1009,44737,Abraxas 32C 1,2501.7723,5328.5200
9/30/2021,1009,44738,Snell 43A 1,2196.7357,3510.1600
9/30/2021,1009,44739,Yates 82 4,2462.4480,3587.2800
9/30/2021,1009,44740,Abraxas 31 1,2589.1140,4831.9300
9/30/2021,1009,44741,Deatherage 18 3,1429.8025,1888.8100
9/30/2021,1009,44742,McCloskey 42 1,3017.6427,3598.3800
9/30/2021,1009,44743,Davis 42 2,1678.8385,250.2600
9/30/2021,1009,44744,Gary Lamb 14 1,675.4442,123.3500
9/30/2021,1009,44745,Davison 40 1,601.2435,277.3900
9/30/2021,1009,44746,Grace 1,1417.4730,2040.0500
9/30/2021,1009,44747,Richards 44B Pooled Unit 1,2449.7282,3122.1100
9/30/2021,1009,44748,Glasscock 7 2,2421.7363,2609.7200
9/30/2021,1009,44749,Rawlings 43 2,2607.0205,3127.7300
9/30/2021,1009,44750,Thirsty Goat E Unit 2WA,8045.6835,27206.2200
9/30/2021,1009,44752,Slaughter 29D 1,3129.6455,5085.2200
9/30/2021,1009,44753,Abraxas 28D 2,2953.1887,4742.1900
9/30/2021,1009,44754,McCloskey 42A 1,2731.5880,3270.4300
9/30/2021,1009,44755,Richards 41 1,1817.2362,2941.0500
9/30/2021,1009,44756,Titos 31-42 1LS,16776.4945,28545.9500
9/30/2021,1009,44757,Thomas A 1544,2126.6610,2468.4600
9/30/2021,1009,44759,Bauer 5,4247.3902,3233.5400
9/30/2021,1009,44760,Holcomb 45 3,1120.4262,2733.0600
9/30/2021,1009,44761,Elma L Slaughter G 5,994.9020,86.6500
9/30/2021,1009,44762,Abraxas 28 1,2942.5637,8384.8200
9/30/2021,1009,44763,Slaughter 17 2,2868.6333,3426.0300
9/30/2021,1009,44764,Titos 31-42 3WA,13661.5300,10462.8000
9/30/2021,1009,44765,Slaughter 19A 1,3575.7177,6377.8100
9/30/2021,1009,44766,Abraxas 28E 1,2972.0587,4480.4700
9/30/2021,1009,44767,Nance 19 4,2469.6910,2438.8600
9/30/2021,1009,44768,Abraxas 27A 2,2068.9645,1724.2400
9/30/2021,1009,44769,Abraxas 30A 1,2423.4727,2793.5900
9/30/2021,1009,44770,Moses Trust 69 3,1125.8308,1345.1000
9/30/2021,1009,44771,McCloskey 42B 2,2794.2732,3435.8600
9/30/2021,1009,44772,Abraxas 30B 1,2615.2675,5147.1600
9/30/2021,1009,44773,Butchee 22B 4,2328.9197,2459.7500
9/30/2021,1009,44774,Slaughter 29A 1,2971.2842,4667.6900
9/30/2021,1009,44775,Rufus 2,2503.1182,3427.1500
9/30/2021,1009,44776,COOK 21 1D SWD,9782.5830,21421.8000
9/30/2021,1009,44777,Lady Bird 22-14 1WA,15211.5153,30487.6900
9/30/2021,1009,44778,Schneider A 2,3152.0557,4694.1300
9/30/2021,1009,44779,Farms 19 3,2689.6742,3173.0700
9/30/2021,1009,44780,Vogler 4224,2873.1025,3397.8300
9/30/2021,1009,44781,Cook 22 1,1785.2067,4228.8200
9/30/2021,1009,44782,Slaughter 19B 1,3218.4518,4930.6900
9/30/2021,1009,44783,Oneil 4 1,2250.5048,2226.1700
9/30/2021,1009,44784,Harris 1,635.3405,
9/30/2021,1009,44785,Abraxas 32 3,2393.7392,6221.1100
9/30/2021,1009,44786,Abraxas 27 2,3135.8947,5929.0400
9/30/2021,1009,44787,Slaughter 74E 1,1991.2428,3187.9200
9/30/2021,1009,44788,Rufus 6,2274.8078,2675.1500
9/30/2021,1009,44789,Cook 22 5,2510.6083,2661.5400
9/30/2021,1009,44790,Lady Bird 22-14 1LS,19272.3505,17773.3600
9/30/2021,1009,44791,Nichols 24 3,478.0040,2152.4200
9/30/2021,1009,44793,Moses Trust 69 2,1752.5020,3294.8400
9/30/2021,1009,44794,Slaughter 74F 1,2021.3305,2995.7800
9/30/2021,1009,44795,Slaughter 29C 1,3529.7865,6043.7100
9/30/2021,1009,44796,RANCH WATER 24 SWD 1,46388.6057,496009.3600
9/30/2021,1009,44797,Abraxas 31B 3,2423.6503,3001.7700
9/30/2021,1009,44798,Cook 22 3,2651.7327,4432.9700
9/30/2021,1009,44799,Titos 31-42 2LS,14977.7437,14006.9700
9/30/2021,1009,44800,Holcomb 45 2,1550.3682,2883.0300
9/30/2021,1009,44801,Cook 21 4,1907.9603,2044.3300
9/30/2021,1009,44802,Butchee 22A 1,2399.5043,2717.1400
9/30/2021,1009,44803,Abraxas 20 1,2361.7905,5202.0000
9/30/2021,1009,44804,Stevie Ray E Unit 3LS,15.2358,1858.2400
9/30/2021,1009,44805,Hale 42 1,1769.9115,4378.1400
9/30/2021,1009,44806,Slaughter 75D 1,3114.7277,3334.3700
9/30/2021,1009,44807,Abraxas 20 2,3798.7933,14222.8000
9/30/2021,1009,44808,Nance 19 2,3266.6223,2987.9800
9/30/2021,1009,44809,Lemon Farms Unit 14 1,2700.9918,2742.1800
9/30/2021,1009,44810,Moses Trust 69 1,1069.3928,1345.1100
9/30/2021,1009,44811,McCloskey 42 2,2432.8290,2465.5600
9/30/2021,1009,44812,Abraxas 27B 2,3118.5745,2189.1500
9/30/2021,1009,44813,Slaughter 82A 1,2461.1225,8184.8300
9/30/2021,1009,44814,Rufus 3,409.1582,2785.3500
9/30/2021,1009,44815,Butchee 21 5,1905.7182,2211.3800
9/30/2021,1009,44816,Cook 22 6,1924.3275,2474.4700
9/30/2021,1009,44817,Abraxas 27A 1,3523.8328,3837.6900
9/30/2021,1009,44818,Rufus 9,2708.5140,3075.8700
9/30/2021,1009,44819,Nugget 1,2523.7593,1683.9800
9/30/2021,1009,44820,Slaughter 87B 4R,2232.7595,3429.8400
9/30/2021,1009,44821,Thirsty Goat E Unit 2LS,12305.5602,27127.5800
9/30/2021,1009,44822,Bauer 4,3868.5267,2304.5900
9/30/2021,1009,44823,Stone 69 1,2776.3670,2388.8700
9/30/2021,1009,44824,Hale 1512,3435.2252,3648.0600
9/30/2021,1009,44825,Slaughter 29E 1,3702.8585,4645.4600
9/30/2021,1009,44826,Snell 2,1529.1305,1522.1600
9/30/2021,1009,44827,Richards 44A 1,2144.5847,3289.6700
9/30/2021,1009,44828,Rawlings 43 1,2601.2005,2377.7300
9/30/2021,1009,44829,Elma L Slaughter E 2,4074.9868,3816.8500
9/30/2021,1009,44830,Abraxas 31A 3,3252.0952,7113.0000
9/30/2021,1009,44831,Titos 31-42 1WA,15003.4465,32002.7200
9/30/2021,1009,44832,Vogler 4214,1596.4360,3181.4600
9/30/2021,1009,44833,Cook 21 5,2170.3013,1929.7800
9/30/2021,1009,44834,Cook 21 1,1881.6658,1981.4800
9/30/2021,1009,44835,Yates 82 2,3601.7883,5041.2300
9/30/2021,1009,44836,Thirsty Goat W Unit 1WA,0.0000,9179.0900
9/30/2021,1009,44837,Abraxas 31A 2,3335.1342,4417.2200
9/30/2021,1009,44838,Elma L Slaughter G 2,44.0068,56.3500
9/30/2021,1009,44839,Nance 19 1,2456.5945,1868.9900
9/30/2021,1009,44840,Cook 21 6,2039.3623,1868.4400
9/30/2021,1009,44841,Hale 1443,2265.9518,4044.7100
9/30/2021,1009,44842,Slaughter 29D 2,3251.6022,5229.4200
9/30/2021,1009,44843,Abraxas 30B 4,2468.9782,2699.9500
9/30/2021,1009,44844,Garner 7 2,2700.8635,3954.5900
9/30/2021,1009,44845,Bauer 1,3906.5077,2889.4800
9/30/2021,1009,44846,Slaughter 19D 2,3072.5942,4478.5300
9/30/2021,1009,44847,Slaughter 17 3,2834.5933,2433.7500
9/30/2021,1009,44848,Abraxas 30 1,2141.1148,2007.6500
9/30/2021,1009,44849,Abraxas 27B 3,3216.6485,3692.7800
9/30/2021,1009,44850,Yates 82 3,343.3575,38.0300
9/30/2021,1009,44851,Hale 1523,2089.0025,4825.1500
9/30/2021,1009,44852,Thomas 1541,1350.5443,3837.1300
9/30/2021,1009,44853,Oneil 4 4,2198.3552,3005.0900
9/30/2021,1009,44854,Slaughter 87B 2,1822.1040,3791.5700
9/30/2021,1009,44855,Rufus 7,2424.7358,3088.7700
9/30/2021,1009,44856,Slaughter 524,2574.4320,2986.2500
9/30/2021,1009,44857,Nance 19 3R,2432.8730,2070.8100
9/30/2021,1009,44858,Abraxas 28A 1,2920.5013,3945.0700
9/30/2021,1009,44859,Moses Trust 69 6,2104.2692,2100.0100
9/30/2021,1009,44860,Slaughter 8C 1,2080.5123,4718.9600
9/30/2021,1009,44861,Deatherage 18 2,1945.8705,3277.6300
9/30/2021,1009,44862,Abraxas 32 6,3056.7177,3959.6100
9/30/2021,1009,44863,McCloskey 42B 1,3135.0818,3324.0300
9/30/2021,1009,44864,Butchee 21 4,2636.9987,2972.3300
9/30/2021,1009,44865,Elma L Slaughter G 6,1384.9040,176.5800
10/31/2021,1009,44592,Deatherage 23 2,3078.5782,3866.5000
10/31/2021,1009,44593,Abraxas 30A 2,2377.5588,2867.1000
10/31/2021,1009,44594,Stevie Ray E Unit 2LS,,1743.4800
10/31/2021,1009,44595,Richards 41A 1,2194.6450,3310.8400
10/31/2021,1009,44596,Nance 19 6,2055.7588,3424.5200
10/31/2021,1009,44597,Slaughter Bauer 832,2281.0435,2797.9900
10/31/2021,1009,44598,Richards 47A 1,557.7477,2864.6700
10/31/2021,1009,44599,Self 3,1618.2727,1433.6800
10/31/2021,1009,44600,Stephens 1,1411.8095,3323.2500
10/31/2021,1009,44601,Slaughter 19D 1,3349.3322,8028.0300
10/31/2021,1009,44602,Abraxas 28B 1,2932.7167,4154.4900
10/31/2021,1009,44603,Snell 43 1,614.5315,365.1700
10/31/2021,1009,44604,Johnson C 1,3119.8722,3073.0400
10/31/2021,1009,44605,Heald 4,2113.6403,3395.7100
10/31/2021,1009,44606,Elma L Slaughter B 2,2093.5735,255.9200
10/31/2021,1009,44607,Tidwell 1,1749.8310,9.7200
10/31/2021,1009,44608,Slaughter 87B 3,2185.7747,2292.5300
10/31/2021,1009,44609,Holcomb 45A 1,2201.7313,3512.9200
10/31/2021,1009,44610,Rufus 4,851.5312,3549.9000
10/31/2021,1009,44611,Hale 1432,3074.7537,5172.4400
10/31/2021,1009,44612,Abraxas 27B 1,2518.0077,7304.9100
10/31/2021,1009,44613,Slaughter 29E 3,3494.8582,6259.9000
10/31/2021,1009,44614,Elma L Slaughter G 4,2183.3437,2322.9000
10/31/2021,1009,44615,Slaughter 8A 1,2191.5062,2652.3700
10/31/2021,1009,44616,Abraxas 32A 1,4041.9287,7114.3900
10/31/2021,1009,44617,Oneil 4 2,2333.7172,2608.3600
10/31/2021,1009,44618,Nance 19 5,2403.8155,2193.8400
10/31/2021,1009,44619,Abraxas 28 2,2836.4497,4163.1100
10/31/2021,1009,44620,Abraxas 32 5,3121.6752,6333.4900
10/31/2021,1009,44621,Elma L Slaughter 2,287.0883,392.0200
10/31/2021,1009,44622,Elma L Slaughter D 2,1946.8615,2363.3300
10/31/2021,1009,44623,Davis 18 1,1408.3140,1779.0500
10/31/2021,1009,44624,Abraxas 30A 3,2252.9808,4062.3500
10/31/2021,1009,44625,Stone 70 1,2863.1707,3038.2300
10/31/2021,1009,44626,Thomas 1542,1820.7565,2075.6500
10/31/2021,1009,44627,Deatherage 2,1081.6645,3149.1000
10/31/2021,1009,44628,Cook 21 2,1982.4453,2718.2200
10/31/2021,1009,44629,Thomas A 1543,2048.1752,2089.2800
10/31/2021,1009,44630,Slaughter 82B 1,2360.2482,2733.8300
10/31/2021,1009,44631,Glasscock 7 1,2875.7748,958.6000
10/31/2021,1009,44633,Garner 7 3,2771.7465,3713.4400
10/31/2021,1009,44634,Middleton 4,753.9680,444.1800
10/31/2021,1009,44635,Abraxas 31C 3,2465.2127,4435.8800
10/31/2021,1009,44636,Abraxas 32 11,2964.9422,5745.0100
10/31/2021,1009,44637,Stevie Ray E Allocation 1LS,15.2367,1774.7200
10/31/2021,1009,44638,Holcomb 2,1079.5813,2244.7300
10/31/2021,1009,44639,Gary Lamb 14A 1,1501.5892,1290.7500
10/31/2021,1009,44640,Butchee 21 7,2076.7482,2238.3700
10/31/2021,1009,44641,Elma L Slaughter G 3,172.4233,50.2100
10/31/2021,1009,44642,Snell F E 1,1918.9933,2735.6600
10/31/2021,1009,44643,Slaughter 19C 1,3594.1088,6080.7600
10/31/2021,1009,44644,Titos 31-42 1WB,17401.3187,12003.0800
10/31/2021,1009,44645,Amoco-Deatherage 2,200.8667,152.8400
10/31/2021,1009,44646,Butchee 21 3,1993.6835,2251.7100
10/31/2021,1009,44647,Thirsty Goat W Unit 2LS,0.0000,3726.2500
10/31/2021,1009,44648,Slaughter 544,2285.2075,3004.4900
10/31/2021,1009,44649,Moses Trust 69 5,1769.0142,5746.3700
10/31/2021,1009,44650,Titos 31-42 2WB,16960.4287,13995.3200
10/31/2021,1009,44651,Stripling 82 1,1164.2820,487.7100
10/31/2021,1009,44652,Rufus 8,2280.1988,7657.3200
10/31/2021,1009,44653,Cook 22 4,1977.1615,2211.4500
10/31/2021,1009,44655,Slaughter 29B 2,3517.0867,4386.0300
10/31/2021,1009,44656,Barron 82 1,2306.7178,2391.7900
10/31/2021,1009,44657,Butchee 21 8,2606.7147,3583.8600
10/31/2021,1009,44658,Davis 42 1,1093.7017,9.0800
10/31/2021,1009,44659,Davis 14 1,1454.6292,2200.7100
10/31/2021,1009,44660,Cook 21 7,1959.5293,2596.6200
10/31/2021,1009,44661,Moses Trust 69 4,1565.9850,2586.1900
10/31/2021,1009,44662,Middleton 3,1825.5142,3983.7600
10/31/2021,1009,44663,Abraxas 32 2,3023.7490,3797.0400
10/31/2021,1009,44664,Hale 1444,2152.8300,2165.3500
10/31/2021,1009,44665,Jumper 1,1600.4103,2239.8600
10/31/2021,1009,44666,Abraxas 16 2,2638.8402,4461.9800
10/31/2021,1009,44667,Cook 21 8,1975.0738,2729.5500
10/31/2021,1009,44668,Thirsty Goat E Unit 1WA,8958.7817,7543.2100
10/31/2021,1009,44669,Thirsty Goat W Unit 1LS,0.0000,2566.3500
10/31/2021,1009,44670,Thirsty Goat E Unit 3LS,14276.2872,12486.5500
10/31/2021,1009,44672,ELMA L SLAUGHTER J 1D SWD,13350.7082,24627.5800
10/31/2021,1009,44673,Davison 41 1,1005.3152,8096.7800
10/31/2021,1009,44674,Abraxas 16 1,8124.8210,5416.7500
10/31/2021,1009,44675,Abraxas 28D 1,3018.5975,4567.5100
10/31/2021,1009,44676,Bauer 2,3759.5297,9951.1700
10/31/2021,1009,44677,Bauer 3,3965.4477,4016.0400
10/31/2021,1009,44678,McCloskey 42 3,2759.8850,4466.6700
10/31/2021,1009,44679,Slaughter 87A 1,2140.3822,2588.8200
10/31/2021,1009,44680,Abraxas 32B 8,2789.7187,3925.0000
10/31/2021,1009,44681,Schneider A 1,2639.8863,5481.8600
10/31/2021,1009,44682,Abraxas 31C 2,2340.2643,2555.8600
10/31/2021,1009,44683,Richards 44A 4,414.9515,487.0800
10/31/2021,1009,44684,Williams 6 2,1779.8367,14248.9400
10/31/2021,1009,44685,Hale 1524,2061.1220,2088.7500
10/31/2021,1009,44686,Slaughter -C- 1,1388.7390,2430.2000
10/31/2021,1009,44687,Butchee 21 6,2297.1095,2431.3100
10/31/2021,1009,44688,Foster 41 1,2135.3958,5912.3000
10/31/2021,1009,44690,Beckham 1,2136.1010,2433.7500
10/31/2021,1009,44691,Hale 1441,2827.6390,5250.4900
10/31/2021,1009,44692,Deatherage 18 1,1708.1313,1525.5500
10/31/2021,1009,44693,Slaughter 87A 2,2257.4892,2469.0100
10/31/2021,1009,44694,Stevie Ray E Unit 1WA,15.2367,1743.4800
10/31/2021,1009,44695,Abraxas 30 3,1450.7380,3279.4600
10/31/2021,1009,44696,Oneil 4 3,2609.1892,3292.5900
10/31/2021,1009,44697,Butchee 21 1,2209.5410,2396.8900
10/31/2021,1009,44698,Slaughter 87B 1,2247.0510,2923.8500
10/31/2021,1009,44699,Deatherage 23 1,2741.2595,3701.6700
10/31/2021,1009,44700,Lucy 1,1275.7965,1512.1700
10/31/2021,1009,44701,Slaughter 75A 1,2997.7630,3857.5600
10/31/2021,1009,44702,Middleton 2,1845.2455,2939.2200
10/31/2021,1009,44703,Richards 44 3,1902.6313,2037.8700
10/31/2021,1009,44704,Davis 42 3,193.9220,13.5400
10/31/2021,1009,44705,Cook 22 8,2376.9093,3145.8100
10/31/2021,1009,44706,Nichols 24 1,759.1950,2040.8100
10/31/2021,1009,44707,Richards 44 4,2145.7852,3699.6100
10/31/2021,1009,44708,Slaughter 533,2306.3920,4201.0100
10/31/2021,1009,44709,Abraxas 27 1,3392.9642,4458.8700
10/31/2021,1009,44710,Abraxas 27 5,3233.7103,4424.2500
10/31/2021,1009,44711,Slaughter -B- 4,1214.6555,1398.0900
10/31/2021,1009,44712,Abraxas 27 4,3175.4552,4170.3600
10/31/2021,1009,44713,Abraxas 28C 1,3084.0907,6657.1500
10/31/2021,1009,44714,Abraxas 32 12,3056.0212,6322.4300
10/31/2021,1009,44715,Elma L Slaughter G 1,3077.0467,2269.6700
10/31/2021,1009,44716,Elma L Slaughter 1,2250.2478,3478.7000
10/31/2021,1009,44717,Titos 31-42 2WA,14422.6408,19775.8800
10/31/2021,1009,44718,Hale 1521,2601.7230,3283.5700
10/31/2021,1009,44719,Slaughter 514,2505.0785,3310.1600
10/31/2021,1009,44720,Williams 6 1,1908.5620,2066.1400
10/31/2021,1009,44721,Baldwin 7 2,2679.4443,3683.9500
10/31/2021,1009,44722,Lady Bird 22-14 1WB,15140.3212,10637.7300
10/31/2021,1009,44723,Slaughter 29B 1,2671.7540,8020.2800
10/31/2021,1009,44724,Butchee 21 2,1906.1780,2678.7500
10/31/2021,1009,44725,Abraxas 27A 3,1888.6355,1186.7500
10/31/2021,1009,44728,Abraxas 32B 10,2800.7190,3033.0300
10/31/2021,1009,44729,Thirsty Goat E Unit 1LS,10576.6472,10224.5200
10/31/2021,1009,44730,Thomas A 1533,514.0978,231.9100
10/31/2021,1009,44731,Abraxas 31B 1,2514.4768,3999.3400
10/31/2021,1009,44732,Slaughter B-3 1,2736.8080,2906.6800
10/31/2021,1009,44734,Garner 7 1,3143.9615,4193.5100
10/31/2021,1009,44735,Cook 21 3,1916.9293,2572.4100
10/31/2021,1009,44736,Baldwin 7 1,2710.2282,3891.8200
10/31/2021,1009,44737,Abraxas 32C 1,2501.7723,1641.2000
10/31/2021,1009,44738,Snell 43A 1,2196.7357,4025.1200
10/31/2021,1009,44739,Yates 82 4,2462.4480,3192.6800
10/31/2021,1009,44740,Abraxas 31 1,2589.1140,9380.9000
10/31/2021,1009,44741,Deatherage 18 3,1429.8025,2061.9800
10/31/2021,1009,44742,McCloskey 42 1,3017.6427,4116.0000
10/31/2021,1009,44743,Davis 42 2,1678.8385,1414.8300
10/31/2021,1009,44744,Gary Lamb 14 1,675.4442,144.0400
10/31/2021,1009,44745,Davison 40 1,601.2435,301.6300
10/31/2021,1009,44746,Grace 1,1417.4730,2384.0000
10/31/2021,1009,44747,Richards 44B Pooled Unit 1,2449.7282,3797.0000
10/31/2021,1009,44748,Glasscock 7 2,2421.7363,3011.0800
10/31/2021,1009,44749,Rawlings 43 2,2607.0205,3599.8100
10/31/2021,1009,44750,Thirsty Goat E Unit 2WA,8045.6835,3751.4800
10/31/2021,1009,44752,Slaughter 29D 1,3129.6455,4311.6600
10/31/2021,1009,44753,Abraxas 28D 2,2953.1887,5470.6000
10/31/2021,1009,44754,McCloskey 42A 1,2731.5880,3323.1800
10/31/2021,1009,44755,Richards 41 1,1817.2362,4279.1600
10/31/2021,1009,44756,Titos 31-42 1LS,16776.4945,27363.6800
10/31/2021,1009,44757,Thomas A 1544,2126.6610,2145.0100
10/31/2021,1009,44759,Bauer 5,4247.3902,4445.3000
10/31/2021,1009,44760,Holcomb 45 3,1120.4262,1549.4100
10/31/2021,1009,44761,Elma L Slaughter G 5,994.9020,547.0400
10/31/2021,1009,44762,Abraxas 28 1,2942.5637,4140.1100
10/31/2021,1009,44763,Slaughter 17 2,2868.6333,2472.2500
10/31/2021,1009,44764,Titos 31-42 3WA,13661.5300,9649.4400
10/31/2021,1009,44765,Slaughter 19A 1,3575.7177,6115.0000
10/31/2021,1009,44766,Abraxas 28E 1,2972.0587,5772.2800
10/31/2021,1009,44767,Nance 19 4,2469.6910,3345.0400
10/31/2021,1009,44768,Abraxas 27A 2,2068.9645,2474.9000
10/31/2021,1009,44769,Abraxas 30A 1,2423.4727,4068.6000
10/31/2021,1009,44770,Moses Trust 69 3,1125.8308,2106.7900
10/31/2021,1009,44771,McCloskey 42B 2,2794.2732,3361.1200
10/31/2021,1009,44772,Abraxas 30B 1,2615.2675,3265.5800
10/31/2021,1009,44773,Butchee 22B 4,2328.9197,3048.0100
10/31/2021,1009,44774,Slaughter 29A 1,2971.2842,8023.5800
10/31/2021,1009,44775,Rufus 2,2503.1182,3430.1800
10/31/2021,1009,44776,COOK 21 1D SWD,9782.5830,46802.2100
10/31/2021,1009,44777,Lady Bird 22-14 1WA,15211.5153,11217.2800
10/31/2021,1009,44778,Schneider A 2,3152.0557,6043.0600
10/31/2021,1009,44779,Farms 19 3,2689.6742,3721.4700
10/31/2021,1009,44780,Vogler 4224,2873.1025,3954.1700
10/31/2021,1009,44781,Cook 22 1,1785.2067,4306.4600
10/31/2021,1009,44782,Slaughter 19B 1,3218.4518,5605.6100
10/31/2021,1009,44783,Oneil 4 1,2250.5048,2785.5600
10/31/2021,1009,44784,Harris 1,635.3405,
10/31/2021,1009,44785,Abraxas 32 3,2393.7392,6322.4300
10/31/2021,1009,44786,Abraxas 27 2,3135.8947,6238.1200
10/31/2021,1009,44787,Slaughter 74E 1,1991.2428,2571.3300
10/31/2021,1009,44788,Rufus 6,2274.8078,2568.4400
10/31/2021,1009,44789,Cook 22 5,2510.6083,3531.6000
10/31/2021,1009,44790,Lady Bird 22-14 1LS,19272.3505,22084.5200
10/31/2021,1009,44791,Nichols 24 3,478.0040,75.6300
10/31/2021,1009,44793,Moses Trust 69 2,1752.5020,2165.7200
10/31/2021,1009,44794,Slaughter 74F 1,2021.3305,2341.6300
10/31/2021,1009,44795,Slaughter 29C 1,3529.7865,7156.4400
10/31/2021,1009,44796,RANCH WATER 24 SWD 1,46388.6057,155520.9000
10/31/2021,1009,44797,Abraxas 31B 3,2423.6503,3587.9400
10/31/2021,1009,44798,Cook 22 3,2651.7327,4501.8100
10/31/2021,1009,44799,Titos 31-42 2LS,14977.7437,12218.6400
10/31/2021,1009,44800,Holcomb 45 2,1550.3682,3309.6500
10/31/2021,1009,44801,Cook 21 4,1907.9603,2128.0100
10/31/2021,1009,44802,Butchee 22A 1,2399.5043,2799.9100
10/31/2021,1009,44803,Abraxas 20 1,2361.7905,8170.2800
10/31/2021,1009,44804,Stevie Ray E Unit 3LS,15.2358,2605.1800
10/31/2021,1009,44805,Hale 42 1,1769.9115,3308.1200
10/31/2021,1009,44806,Slaughter 75D 1,3114.7277,2581.2600
10/31/2021,1009,44807,Abraxas 20 2,3798.7933,7837.2700
10/31/2021,1009,44808,Nance 19 2,3266.6223,3004.5900
10/31/2021,1009,44809,Lemon Farms Unit 14 1,2700.9918,2150.1800
10/31/2021,1009,44810,Moses Trust 69 1,1069.3928,2111.2500
10/31/2021,1009,44811,McCloskey 42 2,2432.8290,2909.5900
10/31/2021,1009,44812,Abraxas 27B 2,3118.5745,4171.9100
10/31/2021,1009,44813,Slaughter 82A 1,2461.1225,3157.9700
10/31/2021,1009,44814,Rufus 3,409.1582,2201.5600
10/31/2021,1009,44815,Butchee 21 5,1905.7182,2697.6800
10/31/2021,1009,44816,Cook 22 6,1924.3275,2937.5600
10/31/2021,1009,44817,Abraxas 27A 1,3523.8328,7556.4900
10/31/2021,1009,44818,Rufus 9,2708.5140,3040.2800
10/31/2021,1009,44819,Nugget 1,2523.7593,2215.6400
10/31/2021,1009,44820,Slaughter 87B 4R,2232.7595,2520.5800
10/31/2021,1009,44821,Thirsty Goat E Unit 2LS,12305.5602,11518.4600
10/31/2021,1009,44822,Bauer 4,3868.5267,3624.8300
10/31/2021,1009,44823,Stone 69 1,2776.3670,2842.7600
10/31/2021,1009,44824,Hale 1512,3435.2252,1785.0900
10/31/2021,1009,44825,Slaughter 29E 1,3702.8585,6297.4300
10/31/2021,1009,44826,Snell 2,1529.1305,2491.1700
10/31/2021,1009,44827,Richards 44A 1,2144.5847,3114.9400
10/31/2021,1009,44828,Rawlings 43 1,2601.2005,4651.2700
